Time [s],Forward Velocity [m/s],Angular Velocity [rad/s],Subject #,Range [m],Bearing [rad],x [m],y [m],Orientation [rad]
1288971845.559,,,2.0,2.137,-0.077,,,
1288971845.792,,,2.0,2.136,-0.077,,,
1288971846.026,,,2.0,2.139,-0.077,,,
1288971846.026,,,13.0,5.521,-0.274,,,
1288971846.258,,,2.0,2.138,-0.077,,,
1288971846.258,,,13.0,5.521,-0.275,,,
1288971846.493,,,7.0,2.674,-0.194,,,
1288971846.493,,,2.0,2.136,-0.077,,,
1288971846.759,,,2.0,2.137,-0.077,,,
1288971846.759,,,13.0,5.521,-0.274,,,
1288971846.991,,,2.0,2.138,-0.077,,,
1288971847.087,0.0,0.0,,,,,,
1288971847.0879998,,,,,,0.9803495,-4.9924104,1.44909633
1288971842.218,,,2.0,2.137,-0.077,,,
1288971842.218,,,13.0,5.521,-0.274,,,
1288971842.455,,,2.0,2.138,-0.077,,,
1288971842.455,,,7.0,2.674,-0.194,,,
1288971842.697,,,2.0,2.138,-0.077,,,
1288971842.697,,,13.0,5.521,-0.276,,,
1288971842.937,,,7.0,2.674,-0.194,,,
1288971842.937,,,13.0,5.521,-0.274,,,
1288971842.937,,,12.0,5.632,-0.471,,,
1288971842.937,,,2.0,2.138,-0.077,,,
1288971843.175,,,2.0,2.138,-0.077,,,
1288971843.175,,,13.0,5.521,-0.274,,,
1288971843.414,,,2.0,2.138,-0.077,,,
1288971843.414,,,7.0,2.674,-0.194,,,
1288971843.664,,,7.0,2.673,-0.194,,,
1288971843.664,,,2.0,2.136,-0.077,,,
1288971843.664,,,13.0,5.521,-0.274,,,
1288971843.664,,,12.0,5.632,-0.471,,,
1288971843.909,,,13.0,5.521,-0.274,,,
1288971843.91,,,2.0,2.139,-0.077,,,
1288971844.144,,,13.0,5.521,-0.275,,,
1288971844.144,,,2.0,2.136,-0.077,,,
1288971844.378,,,2.0,2.136,-0.077,,,
1288971844.378,,,13.0,5.521,-0.274,,,
1288971844.614,,,13.0,5.521,-0.276,,,
1288971844.614,,,2.0,2.138,-0.077,,,
1288971844.852,,,13.0,5.521,-0.274,,,
1288971844.852,,,2.0,2.136,-0.077,,,
1288971845.087,,,2.0,2.138,-0.077,,,
1288971845.087,,,13.0,5.521,-0.275,,,
1288971845.328,,,13.0,5.521,-0.275,,,
1288971845.328,,,2.0,2.136,-0.077,,,
1288971845.559,,,13.0,5.521,-0.274,,,
1288971845.559,,,2.0,2.137,-0.077,,,
1288971845.792,,,2.0,2.136,-0.077,,,
1288971846.026,,,2.0,2.139,-0.077,,,
1288971846.026,,,13.0,5.521,-0.274,,,
1288971846.258,,,2.0,2.138,-0.077,,,
1288971846.258,,,13.0,5.521,-0.275,,,
1288971846.493,,,7.0,2.674,-0.194,,,
1288971846.493,,,2.0,2.136,-0.077,,,
1288971846.759,,,2.0,2.137,-0.077,,,
1288971846.759,,,13.0,5.521,-0.274,,,
1288971846.991,,,2.0,2.138,-0.077,,,
1288971847.228,,,2.0,2.138,-0.077,,,
1288971847.228,,,13.0,5.521,-0.271,,,
1288971847.327,0.0,0.0,,,,,,
1288971847.3279998,,,,,,0.9803321,-4.9924372,1.44899633
1288971842.218,,,2.0,2.137,-0.077,,,
1288971842.218,,,13.0,5.521,-0.274,,,
1288971842.455,,,2.0,2.138,-0.077,,,
1288971842.455,,,7.0,2.674,-0.194,,,
1288971842.697,,,2.0,2.138,-0.077,,,
1288971842.697,,,13.0,5.521,-0.276,,,
1288971842.937,,,7.0,2.674,-0.194,,,
1288971842.937,,,13.0,5.521,-0.274,,,
1288971842.937,,,12.0,5.632,-0.471,,,
1288971842.937,,,2.0,2.138,-0.077,,,
1288971843.175,,,2.0,2.138,-0.077,,,
1288971843.175,,,13.0,5.521,-0.274,,,
1288971843.414,,,2.0,2.138,-0.077,,,
1288971843.414,,,7.0,2.674,-0.194,,,
1288971843.664,,,7.0,2.673,-0.194,,,
1288971843.664,,,2.0,2.136,-0.077,,,
1288971843.664,,,13.0,5.521,-0.274,,,
1288971843.664,,,12.0,5.632,-0.471,,,
1288971843.909,,,13.0,5.521,-0.274,,,
1288971843.91,,,2.0,2.139,-0.077,,,
1288971844.144,,,13.0,5.521,-0.275,,,
1288971844.144,,,2.0,2.136,-0.077,,,
1288971844.378,,,2.0,2.136,-0.077,,,
1288971844.378,,,13.0,5.521,-0.274,,,
1288971844.614,,,13.0,5.521,-0.276,,,
1288971844.614,,,2.0,2.138,-0.077,,,
1288971844.852,,,13.0,5.521,-0.274,,,
1288971844.852,,,2.0,2.136,-0.077,,,
1288971845.087,,,2.0,2.138,-0.077,,,
1288971845.087,,,13.0,5.521,-0.275,,,
1288971845.328,,,13.0,5.521,-0.275,,,
1288971845.328,,,2.0,2.136,-0.077,,,
1288971845.559,,,13.0,5.521,-0.274,,,
1288971845.559,,,2.0,2.137,-0.077,,,
1288971845.792,,,2.0,2.136,-0.077,,,
1288971846.026,,,2.0,2.139,-0.077,,,
1288971846.026,,,13.0,5.521,-0.274,,,
1288971846.258,,,2.0,2.138,-0.077,,,
1288971846.258,,,13.0,5.521,-0.275,,,
1288971846.493,,,7.0,2.674,-0.194,,,
1288971846.493,,,2.0,2.136,-0.077,,,
1288971846.759,,,2.0,2.137,-0.077,,,
1288971846.759,,,13.0,5.521,-0.274,,,
1288971846.991,,,2.0,2.138,-0.077,,,
1288971847.228,,,2.0,2.138,-0.077,,,
1288971847.228,,,13.0,5.521,-0.271,,,
1288971847.46,,,13.0,5.521,-0.275,,,
1288971847.46,,,2.0,2.137,-0.077,,,
1288971847.567,0.0,0.0,,,,,,
1288971847.5679998,,,,,,0.9803983,-4.9924731,1.44879633
1288971842.218,,,2.0,2.137,-0.077,,,
1288971842.218,,,13.0,5.521,-0.274,,,
1288971842.455,,,2.0,2.138,-0.077,,,
1288971842.455,,,7.0,2.674,-0.194,,,
1288971842.697,,,2.0,2.138,-0.077,,,
1288971842.697,,,13.0,5.521,-0.276,,,
1288971842.937,,,7.0,2.674,-0.194,,,
1288971842.937,,,13.0,5.521,-0.274,,,
1288971842.937,,,12.0,5.632,-0.471,,,
1288971842.937,,,2.0,2.138,-0.077,,,
1288971843.175,,,2.0,2.138,-0.077,,,
1288971843.175,,,13.0,5.521,-0.274,,,
1288971843.414,,,2.0,2.138,-0.077,,,
1288971843.414,,,7.0,2.674,-0.194,,,
1288971843.664,,,7.0,2.673,-0.194,,,
1288971843.664,,,2.0,2.136,-0.077,,,
1288971843.664,,,13.0,5.521,-0.274,,,
1288971843.664,,,12.0,5.632,-0.471,,,
1288971843.909,,,13.0,5.521,-0.274,,,
1288971843.91,,,2.0,2.139,-0.077,,,
1288971844.144,,,13.0,5.521,-0.275,,,
1288971844.144,,,2.0,2.136,-0.077,,,
1288971844.378,,,2.0,2.136,-0.077,,,
1288971844.378,,,13.0,5.521,-0.274,,,
1288971844.614,,,13.0,5.521,-0.276,,,
1288971844.614,,,2.0,2.138,-0.077,,,
1288971844.852,,,13.0,5.521,-0.274,,,
1288971844.852,,,2.0,2.136,-0.077,,,
1288971845.087,,,2.0,2.138,-0.077,,,
1288971845.087,,,13.0,5.521,-0.275,,,
1288971845.328,,,13.0,5.521,-0.275,,,
1288971845.328,,,2.0,2.136,-0.077,,,
1288971845.559,,,13.0,5.521,-0.274,,,
1288971845.559,,,2.0,2.137,-0.077,,,
1288971845.792,,,2.0,2.136,-0.077,,,
1288971846.026,,,2.0,2.139,-0.077,,,
1288971846.026,,,13.0,5.521,-0.274,,,
1288971846.258,,,2.0,2.138,-0.077,,,
1288971846.258,,,13.0,5.521,-0.275,,,
1288971846.493,,,7.0,2.674,-0.194,,,
1288971846.493,,,2.0,2.136,-0.077,,,
1288971846.759,,,2.0,2.137,-0.077,,,
1288971846.759,,,13.0,5.521,-0.274,,,
1288971846.991,,,2.0,2.138,-0.077,,,
1288971847.228,,,2.0,2.138,-0.077,,,
1288971847.228,,,13.0,5.521,-0.271,,,
1288971847.46,,,13.0,5.521,-0.275,,,
1288971847.46,,,2.0,2.137,-0.077,,,
1288971847.696,,,7.0,2.674,-0.194,,,
1288971847.696,,,2.0,2.138,-0.077,,,
1288971847.811,0.0,0.0,,,,,,
1288971847.812,,,,,,0.9803933,-4.9924207,1.44859633
1288971842.218,,,2.0,2.137,-0.077,,,
1288971842.218,,,13.0,5.521,-0.274,,,
1288971842.455,,,2.0,2.138,-0.077,,,
1288971842.455,,,7.0,2.674,-0.194,,,
1288971842.697,,,2.0,2.138,-0.077,,,
1288971842.697,,,13.0,5.521,-0.276,,,
1288971842.937,,,7.0,2.674,-0.194,,,
1288971842.937,,,13.0,5.521,-0.274,,,
1288971842.937,,,12.0,5.632,-0.471,,,
1288971842.937,,,2.0,2.138,-0.077,,,
1288971843.175,,,2.0,2.138,-0.077,,,
1288971843.175,,,13.0,5.521,-0.274,,,
1288971843.414,,,2.0,2.138,-0.077,,,
1288971843.414,,,7.0,2.674,-0.194,,,
1288971843.664,,,7.0,2.673,-0.194,,,
1288971843.664,,,2.0,2.136,-0.077,,,
1288971843.664,,,13.0,5.521,-0.274,,,
1288971843.664,,,12.0,5.632,-0.471,,,
1288971843.909,,,13.0,5.521,-0.274,,,
1288971843.91,,,2.0,2.139,-0.077,,,
1288971844.144,,,13.0,5.521,-0.275,,,
1288971844.144,,,2.0,2.136,-0.077,,,
1288971844.378,,,2.0,2.136,-0.077,,,
1288971844.378,,,13.0,5.521,-0.274,,,
1288971844.614,,,13.0,5.521,-0.276,,,
1288971844.614,,,2.0,2.138,-0.077,,,
1288971844.852,,,13.0,5.521,-0.274,,,
1288971844.852,,,2.0,2.136,-0.077,,,
1288971845.087,,,2.0,2.138,-0.077,,,
1288971845.087,,,13.0,5.521,-0.275,,,
1288971845.328,,,13.0,5.521,-0.275,,,
1288971845.328,,,2.0,2.136,-0.077,,,
1288971845.559,,,13.0,5.521,-0.274,,,
1288971845.559,,,2.0,2.137,-0.077,,,
1288971845.792,,,2.0,2.136,-0.077,,,
1288971846.026,,,2.0,2.139,-0.077,,,
1288971846.026,,,13.0,5.521,-0.274,,,
1288971846.258,,,2.0,2.138,-0.077,,,
1288971846.258,,,13.0,5.521,-0.275,,,
1288971846.493,,,7.0,2.674,-0.194,,,
1288971846.493,,,2.0,2.136,-0.077,,,
1288971846.759,,,2.0,2.137,-0.077,,,
1288971846.759,,,13.0,5.521,-0.274,,,
1288971846.991,,,2.0,2.138,-0.077,,,
1288971847.228,,,2.0,2.138,-0.077,,,
1288971847.228,,,13.0,5.521,-0.271,,,
1288971847.46,,,13.0,5.521,-0.275,,,
1288971847.46,,,2.0,2.137,-0.077,,,
1288971847.696,,,7.0,2.674,-0.194,,,
1288971847.696,,,2.0,2.138,-0.077,,,
1288971847.932,,,13.0,5.521,-0.273,,,
1288971847.932,,,2.0,2.138,-0.077,,,
1288971848.051,0.0,0.0,,,,,,
1288971848.052,,,,,,0.9804109,-4.9924503,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.167,0.0,0.0,,,,,,
1288971848.168,,,,,,0.9803738,-4.9923806,1.44859633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.411,0.0,0.0,,,,,,
1288971848.412,,,,,,0.9804028,-4.9924481,1.44839633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.651,0.0,0.0,,,,,,
1288971848.652,,,,,,0.9803695,-4.9923661,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971848.891,0.0,0.0,,,,,,
1288971848.892,,,,,,0.9803978,-4.992484,1.44859633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.131,0.0,0.0,,,,,,
1288971849.132,,,,,,0.9803822,-4.9924505,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.371,0.0,0.0,,,,,,
1288971849.372,,,,,,0.9803876,-4.9924739,1.44869633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.611,0.0,0.0,,,,,,
1288971849.612,,,,,,0.9803994,-4.9924533,1.44869633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971849.851,0.0,0.0,,,,,,
1288971849.852,,,,,,0.9804118,-4.9924578,1.44859633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.091,0.0,0.0,,,,,,
1288971850.092,,,,,,0.980417,-4.9924943,1.44869633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.334,0.0,0.0,,,,,,
1288971850.335,,,,,,0.9803844,-4.9924492,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.505,,,13.0,5.521,-0.274,,,
1288971850.505,,,2.0,2.137,-0.077,,,
1288971850.571,0.0,0.0,,,,,,
1288971850.572,,,,,,0.980459,-4.9924801,1.44849633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.505,,,13.0,5.521,-0.274,,,
1288971850.505,,,2.0,2.137,-0.077,,,
1288971850.743,,,13.0,5.521,-0.272,,,
1288971850.743,,,2.0,2.138,-0.077,,,
1288971850.813,0.0,0.0,,,,,,
1288971850.814,,,,,,0.9803865,-4.992437,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.505,,,13.0,5.521,-0.274,,,
1288971850.505,,,2.0,2.137,-0.077,,,
1288971850.743,,,13.0,5.521,-0.272,,,
1288971850.743,,,2.0,2.138,-0.077,,,
1288971850.974,,,2.0,2.138,-0.077,,,
1288971850.974,,,7.0,2.676,-0.194,,,
1288971851.053,0.0,0.0,,,,,,
1288971851.054,,,,,,0.9804199,-4.9924552,1.44859633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.505,,,13.0,5.521,-0.274,,,
1288971850.505,,,2.0,2.137,-0.077,,,
1288971850.743,,,13.0,5.521,-0.272,,,
1288971850.743,,,2.0,2.138,-0.077,,,
1288971850.974,,,2.0,2.138,-0.077,,,
1288971850.974,,,7.0,2.676,-0.194,,,
1288971851.211,,,2.0,2.137,-0.077,,,
1288971851.211,,,13.0,5.521,-0.274,,,
1288971851.297,0.0,0.0,,,,,,
1288971851.2979999,,,,,,0.9803468,-4.9924908,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.505,,,13.0,5.521,-0.274,,,
1288971850.505,,,2.0,2.137,-0.077,,,
1288971850.743,,,13.0,5.521,-0.272,,,
1288971850.743,,,2.0,2.138,-0.077,,,
1288971850.974,,,2.0,2.138,-0.077,,,
1288971850.974,,,7.0,2.676,-0.194,,,
1288971851.211,,,2.0,2.137,-0.077,,,
1288971851.211,,,13.0,5.521,-0.274,,,
1288971851.443,,,13.0,5.521,-0.274,,,
1288971851.443,,,2.0,2.137,-0.077,,,
1288971851.535,0.0,0.0,,,,,,
1288971851.536,,,,,,0.9804225,-4.9924576,1.44869633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.505,,,13.0,5.521,-0.274,,,
1288971850.505,,,2.0,2.137,-0.077,,,
1288971850.743,,,13.0,5.521,-0.272,,,
1288971850.743,,,2.0,2.138,-0.077,,,
1288971850.974,,,2.0,2.138,-0.077,,,
1288971850.974,,,7.0,2.676,-0.194,,,
1288971851.211,,,2.0,2.137,-0.077,,,
1288971851.211,,,13.0,5.521,-0.274,,,
1288971851.443,,,13.0,5.521,-0.274,,,
1288971851.443,,,2.0,2.137,-0.077,,,
1288971851.679,,,2.0,2.138,-0.077,,,
1288971851.775,0.0,0.0,,,,,,
1288971851.776,,,,,,0.9804156,-4.9924752,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
1288971849.101,,,2.0,2.138,-0.077,,,
1288971849.336,,,13.0,5.521,-0.274,,,
1288971849.336,,,2.0,2.139,-0.077,,,
1288971849.568,,,7.0,2.675,-0.194,,,
1288971849.568,,,2.0,2.138,-0.077,,,
1288971849.8,,,7.0,2.676,-0.194,,,
1288971849.8,,,2.0,2.138,-0.077,,,
1288971850.037,,,2.0,2.137,-0.077,,,
1288971850.271,,,2.0,2.139,-0.077,,,
1288971850.271,,,7.0,2.675,-0.194,,,
1288971850.505,,,13.0,5.521,-0.274,,,
1288971850.505,,,2.0,2.137,-0.077,,,
1288971850.743,,,13.0,5.521,-0.272,,,
1288971850.743,,,2.0,2.138,-0.077,,,
1288971850.974,,,2.0,2.138,-0.077,,,
1288971850.974,,,7.0,2.676,-0.194,,,
1288971851.211,,,2.0,2.137,-0.077,,,
1288971851.211,,,13.0,5.521,-0.274,,,
1288971851.443,,,13.0,5.521,-0.274,,,
1288971851.443,,,2.0,2.137,-0.077,,,
1288971851.679,,,2.0,2.138,-0.077,,,
1288971851.912,,,2.0,2.138,-0.077,,,
1288971851.912,,,13.0,5.521,-0.276,,,
1288971852.015,0.0,0.0,,,,,,
1288971852.016,,,,,,0.9803882,-4.9925378,1.44879633
1288971848.166,,,2.0,2.138,-0.077,,,
1288971848.166,,,13.0,5.521,-0.274,,,
1288971848.401,,,2.0,2.138,-0.077,,,
1288971848.401,,,13.0,5.521,-0.275,,,
1288971848.632,,,13.0,5.521,-0.274,,,
1288971848.632,,,2.0,2.136,-0.077,,,
1288971848.869,,,2.0,2.139,-0.077,,,
1288971848.869,,,13.0,5.521,-0.274,,,
1288971849.101,,,13.0,5.521,-0.274,,,
